PRCP,TMAX,TMIN
0,57,27
0,42,27
0,38,29
0.3,45,33
0.15,39,33
0,41,34
0,45,27
0,49,31
0,55,34
0,52,34
0.6,60,20
0,34,16
0,27,15
0,44,25
0,51,28
0,43,12
0,46,24
0,57,38
0,58,38
0,56,23
0,58,33
0,67,37
0,48,17
0,26,7
0,36,19
0,36,9
0,24,12
0,35,9
0,40,16
0,38,18
0,40,29
0,54,23
0,57,43
0,55,25
0,40,18
0,48,26
0.07,45,24
0.18,30,15
0.2,32,24
0,29,-11
0,22,-1
0,27,10
0,38,14
0,26,10
0.45,42,26
0.13,33,12
0,22,16
0.05,27,20
0,32,15
0.04,38,14
0,17,0
0,22,4
0,24,4
0,14,3
0,6,-6
0,6,-4
0,14,2
0.35,19,12
0,17,1
0,15,2
0,27,7
0,12,-7
0,18,10
0,29,2
0,18,6
0,27,10
0,23,4
0,25,7
0,33,11
0,30,24
0,35,26
0.15,38,29
0,35,5
0,10,0
0,9,1
0,17,6
0,30,12
0,39,3
0,28,13
0,39,28
0,40,0
0,8,-12
0,1,-9
0,13,1
0,13,-10
0,20,-2
0,23,-1
0,31,9
0.25,32,30
0,35,26
0,30,12
0,15,-9
0,-2,-11
0.1,16,-4
0,20,4
0,24,5
0,28,6
0,35,12
0,38,20
0,22,17
0,29,18
0.45,41,26
0,32,18
0,21,14
0,30,19
0.2,36,22
0,28,-3
0,19,0
0,33,11
0,39,24
0,24,-8
0,7,-16
0,15,-7
0,19,9
0,24,2
0,26,-1
0,27,13
0,28,16
0,27,16
0,34,17
0,26,9
0,24,1
0,32,16
0,36,24
0,31,20
0,26,15
0,24,16
0,35,21
0,38,27
0.8,36,21
0,23,15
0.2,30,17
0,27,9
0,35,15
0,46,28
0,33,16
0,20,7
0,32,13
0.03,16,2
0,25,3
0,21,1
0,30,0
0,32,19
0.05,29,18
0,28,20
0,30,11
0,39,19
0,46,28
0,55,34
0,59,40
0,58,30
0,38,16
0,36,17
0,42,23
0,58,33
0,48,24
0,49,30
0,53,29
0.25,50,30
0.75,44,23
0.73,,
0.84,30,27
0,35,25
0,36,22
0,38,28
0,36,27
0,35,25
0,40,29
0,36,28
0.68,31,19
0,35,12
0,38,16
0,49,28
0.73,31,16
0,37,20
0,41,17
0,57,30
0,66,33
0,74,50
0,80,39
0,77,51
0,65,30
0.33,39,30
0,47,24
0,49,32
0,40,33
0,50,39
0,66,35
0.1,74,49
1.33,56,52
0.1,59,35
0,68,36
0,54,27
0,63,41
0,85,53
0,96,47
0,78,46
0.4,82,58
0,81,63
0.16,83,61
0.15,69,56
0.03,67,51
0.18,59,44
0.06,53,40
0,64,38
0.18,68,53
0.53,61,48
0.5,54,49
0,64,53
0,71,53
0.23,66,61
0.05,73,54
0,70,53
0,56,48
0,69,39
0.01,,
0.25,65,47
0,66,50
0,61,42
0,69,50
2,69,50
0,65,55
0,79,56
0.05,87,58
0.1,69,52
0,78,58
0,82,60
0,81,54
0,83,57
0,80,54
0,81,56
0,86,67
0,87,67
2.35,87,62
0.73,78,62
0,85,58
0.15,79,62
0,90,69
0,91,65
0,89,60
0,80,61
0,78,53
0,77,55
0,83,56
0,83,55
0,85,62
0,87,67
0,89,71
0,85,68
0,88,62
0.5,92,63
0,87,56
0,83,57
0,86,67
0,90,70
0,,
0.18,,
0,87,68
0,89,68
0,91,73
0,91,69
0,85,59
0,84,61
0.08,88,64
0,84,54
0,84,53
0,80,62
0.04,82,53
0,69,44
0,69,43
0,72,43
0,74,60
0,72,55
0,81,52
0,83,58
0.1,83,47
0,78,47
0.05,78,61
0,84,55
0,86,58
0,85,58
0.08,86,51
0,78,50
1.68,76,61
0,77,55
0,76,51
0,73,47
0,74,47
0,70,47
0,73,54
0,79,54
0,78,64
0,84,65
0,88,70
0.14,82,63
0,80,55
0.18,83,69
0,86,72
0,88,72
0,91,71
0,,72
0,90,68
0,90,68
0,82,56
0.7,89,55
0,73,47
0,73,47
0,81,62
0,88,62
0,83,67
0,89,64
0,86,63
0.02,75,66
0.82,90,65
0,77,58
0,82,49
0,73,42
0,73,48
0.56,65,54
0,63,44
0,68,46
0.03,69,56
0,86,63
0.15,75,47
0,60,35
0,70,44
0,80,53
0,77,52
0,70,45
0,76,56
0.1,84,64
0.15,78,50
0,,
0,78,55
0,80,51
0,75,40
0,79,51
0.17,56,51
0.18,57,36
0.03,48,40
0.2,51,41
0,72,41
0,73,51
0,76,55
0,78,57
0.05,71,42
0,60,29
0.23,62,29
1.42,52,42
0.16,48,33
0,54,34
0,54,29
0,50,31
0,49,30
0,50,27
0,45,29
0,38,28
0,37,27
0,49,23
0,51,30
0,47,
0,58,28
,40,30
0.25,40,31
0.01,46,32
0,40,32
0.03,51,30
0,53,30
0,52,38
0,49,24
0.39,35,16
0,33,18
0,38,19
0,46,37
0,46,19
0,40,15
0,19,1
0,28,12
0,55,28
0,55,27
0,54,36
0,49,35
0,49,24
0,42,24
0,55,38
0,50,17
0,21,3
0,31,-1
0,16,0
0,34,16
0,39,13
0,24,-1
0,26,12
0,24,4
0,34,17
0,43,22
0,36,24
0,46,25
0.45,29,21
0.25,23,-1
0,2,-15
0,-4,-20
0.1,9,-12
0,12,-13
0,16,-5
0.05,13,-17
0,14,-14
0,23,4
0,15,5
0.05,11,-2
0,8,0
0,30,6
0,27,15
0,40,2
0,8,4
0,12,5
0,16,1
0,6,-18
0,3,-19
0.14,24,3
0,29,14
0,32,14
0,36,25
0,38,-13
0,4,-15
0.05,12,-7
0.06,1,-13
0,-3,-21
0,7,-20
0,34,6
0,13,-17
0,-6,-24
0,-1,-19
0,7,-11
0,12,-9
0,27,12
0,30,17
0,35,20
0,38,16
0,34,19
0,20,-4
0,35,-2
0.04,27,-3
0.05,33,2
0,29,14
0,40,22
0.04,30,-17
0.04,13,-11
0,3,-16
0,25,-11
0,35,4
0,,
0.04,21,-16
0,-9,-17
0,11,-9
0.07,36,11
0,11,-9
0,15,-8
0,15,-8
0,17,0
0,16,-5
0,3,-4
0,3,-15
0,3,-15
0.03,14,-9
0,15,-13
0,5,-20
0,6,-15
0.03,18,4
0,31,5
0.05,32,-1
0,17,-2
0,35,-1
0.13,28,9
0,35,25
0,41,19
0,42,27
0.15,35,6
0,23,3
0,23,1
0,20,0
0.04,14,-11
0,9,-12
0,20,-13
0,7,-8
0.04,19,-8
0.03,-3,-17
0,6,-11
0,8,0
0.14,19,7
0,20,8
0,32,20
0,32,2
0,31,15
0,46,31
0,47,32
0.1,39,22
0,34,23
0,58,23
0,58,23
0,28,14
0,31,20
0,49,29
0.06,32,25
0,41,25
0,52,25
0,42,9
0,23,7
0.04,30,7
0,33,8
0,33,14
0,58,16
0.2,39,13
0,29,11
0,,29
0,63,36
0,69,15
0,36,19
0,38,22
0.5,38,22
0,37,22
0,53,32
0,64,34
0,63,32
0,53,32
0,78,38
0,64,35
0,70,41
0,68,30
0,32,20
0,38,11
0,44,22
0.58,40,19
0,40,25
0,62,36
0,72,42
0.1,77,42
0,67,28
0.1,65,42
0.42,51,41
0.05,58,38
0,72,38
0,60,40
0.15,60,40
0.5,44,33
0.3,39,34
0.05,40,36
0,49,33
0,65,36
0,61,33
0.17,50,32
0,67,44
0,66,48
0.11,70,48
1.3,57,43
0,63,37
0,73,45
1.01,62,43
0.15,,37
0,56,34
0,57,33
0,45,27
0,,35
0,69,35
0,72,35
0,72,35
0,,
0,80,41
0,80,41
0,,
0,82,54
0,82,62
0.08,71,61
0,85,58
0,,
0,87,64
0.1,88,66
1.13,86,61
0.6,86,58
0,74,51
0.08,69,55
0,79,59
1.17,71,58
0.04,76,50
0,66,45
0.3,68,51
0.02,84,57
0,79,61
0,81,59
0,68,49
0.85,81,54
3.9,66,54
0.11,,
2.5,76,57
0.66,73,58
0.05,80,65
0,90,57
0.59,88,61
0,77,61
0,80,59
0,80,58
0,80,62
0.2,82,63
0,78,70
0,,
0,84,59
0.1,84,59
0,65,51
0,72,51
0,77,60
0.35,82,64
0,86,72
0,88,62
0,84,57
0,77,54
0,79,55
0.05,82,67
0,86,69
0,80,61
0,81,49
0,66,48
0,71,45
0,75,53
0,78,56
0,76,62
0,76,62
0,86,67
0,85,67
0,80,55
0,79,54
0.7,73,60
0,85,67
0.25,83,58
0,69,55
0,73,50
0,77,52
0,78,52
0,81,53
0,82,57
0,79,56
0.4,84,61
0,77,55
0.25,74,62
0,73,60
0,73,64
0.4,73,63
0.03,77,63
0.05,78,56
0,72,49
0,76,53
0,82,55
0.02,73,63
0.15,80,63
0,83,67
0,85,64
0.28,85,59
0,82,59
0.29,82,66
0,87,62
0.4,82,66
0.33,82,66
0,82,54
0,74,48
0,70,53
0,74,62
0.25,69,64
0.26,73,61
0,74,58
0.15,81,58
0,76,52
0.05,76,59
0,77,67
0,78,53
0,64,45
0,75,51
0,74,58
0,74,55
1.8,70,48
0,60,43
0,54,41
0,52,33
0,60,39
0.38,64,45
0,61,38
0,66,38
0,74,45
0,73,57
0.02,84,58
0,80,46
0,66,42
0,72,51
0.2,62,54
0,75,56
0,81,51
0,80,61
0,79,58
0,80,54
0,64,47
0,60,50
0,74,48
0.27,58,38
0,44,29
0,48,33
0,57,33
0,63,43
0,61,36
0.09,65,37
0,53,28
0,53,26
0,58,42
0.18,62,47
0,55,39
0,61,30
0,66,43
0,70,46
0,48,40
0,53,39
0,73,39
0,68,32
0,70,44
0.27,72,44
0,68,48
0,74,43
0,64,34
0,63,41
0.05,59,35
0,43,27
0,50,31
0,53,18
0,38,21
0,47,30
0,57,41
0,50,29
0,52,34
0,56,26
0,46,30
0,51,33
0,43,32
0.08,37,24
0,25,14
0,21,6
0,21,11
0,20,-4
0.1,23,6
0.4,23,-5
0,16,-1
0,16,-1
0,23,13
0,22,2
0,19,0
0,31,19
0,44,31
0,38,16
0,20,9
0.04,31,19
0,20,-9
0,16,-2
0,36,16
0,49,2
0,13,-5
0,15,-2
0,30,12
0,29,17
0,37,24
0,42,12
0,35,17
0,35,28
0,32,18
0,28,16
0,33,25
0,32,27
0,44,30
0,50,43
0.57,52,30
0.63,30,8
0,13,3
0,16,2
0,28,15
0,29,15
0,30,27
0.1,37,30
0,37,31
0,31,27
0,29,24
0,31,24
0.18,25,5
0,14,1
0,19,-3
0,1,-16
0,-1,-13
0,19,-4
0,29,18
0,26,17
0,25,-10
0,0,-14
0.33,2,-15
0,5,-12
0,13,-11
0,18,-11
0,15,-5
0,20,-5
0,13,-8
0,1,-16
0,17,-4
0,24,14
0,34,14
0,35,19
0,37,23
0,41,26
0,42,32
0.07,34,22
0,29,17
0,32,21
0,38,26
0.1,37,29
0,36,27
0,43,27
0,38,27
0,38,26
0,38,14
0,32,20
0.22,23,6
0,8,-8
0,12,-2
0,15,4
0,11,-7
0,25,6
0,37,25
0.07,46,29
0,29,23
0,27,24
0,34,13
0,20,-6
0,17,-2
0,34,-4
0,8,-1
0,20,8
0,22,-1
0,12,-9
0,7,-9
0,17,5
0,34,9
0,16,-9
0,7,-9
0,30,6
0.25,35,10
0,35,-12
0,4,-14
0,13,-14
0,21,4
0,28,-3
0.15,25,17
0,23,-9
0,10,-15
0,35,-2
0,39,29
0,42,29
0,34,31
0,57,31
0,62,27
0,56,39
0,67,37
0,64,30
0,65,39
0,72,49
0,64,22
0,44,27
0,41,28
0,54,26
0,68,22
0,44,27
0,35,25
0,42,26
0.13,35,27
0,41,22
0,36,12
0,35,19
0,49,31
0,58,32
0,72,34
0,74,50
0,81,32
0,63,20
0,47,26
0,65,29
0,62,32
0,62,32
0,40,32
0.2,44,35
0.25,43,29
0,57,29
0,59,29
0.2,74,35
0,65,33
0,73,41
0,65,42
0,70,42
0,75,41
0.35,75,41
0.05,53,34
0,53,28
0,50,22
0,54,25
0,60,39
0.1,56,40
0,57,29
0,66,28
0,69,36
0,64,34
0,68,35
0,76,51
0,78,48
0,82,51
0,80,40
0,71,41
0.1,65,50
0.2,73,50
0.4,73,42
0,56,31
0.02,63,44
1.33,58,39
0,46,34
0,61,40
0.37,71,49
0.15,71,47
,62,55
,77,58
0.12,77,34
0,40,34
0,53,36
0,62,42
0,75,40
0,75,51
0.13,69,55
0.15,59,55
0.02,72,52
0.04,63,51
0,87,60
0,83,62
1.1,65,40
0,60,38
0,66,50
0,77,55
0,79,60
0.1,79,55
0.15,79,55
0,79,61
1.25,82,61
0,74,57
0,87,63
0.08,98,56
0.27,80,56
0.1,60,54
0,73,57
0,77,60
0.4,87,58
0,74,49
0.05,73,55
0,68,52
0,77,53
0.45,79,62
0,84,61
1.8,87,62
0,78,53
0,78,53
0,80,56
0,76,62
0,80,53
0.11,85,61
0,79,60
0,79,60
0,74,58
0.08,74,56
0,73,51
0,81,61
0,82,64
2.95,87,65
0,70,47
0,68,48
0,75,57
0,84,62
0,80,63
0,87,71
0.11,93,63
0,90,63
0,85,64
0,82,64
0.3,80,63
0,90,66
0,86,57
0.05,85,63
0,78,50
0,81,59
0,83,59
0.15,85,66
0,88,63
1,84,64
0,82,64
0.94,,
0,85,55
0,83,57
0,88,58
0,,
0,87,60
0,82,52
0,82,51
0,78,52
0,80,65
0.3,81,60
0,85,66
0,82,63
1.22,81,59
0,78,58
0,81,57
0,85,65
0,76,65
0,89,66
0,86,67
1.06,72,57
0.72,72,55
1.12,72,52
0.06,66,46
0,77,55
0,79,64
0,78,53
0,68,44
0,70,44
0,72,43
0,74,51
0.18,74,61
0,74,48
0,74,60
0,78,60
0,81,65
0.38,82,63
0,86,64
0,88,69
0.06,80,71
0,87,73
0,83,52
0.3,75,58
0,74,51
0.5,78,55
0,69,41
0,61,38
0,68,47
0,76,55
0,81,63
0,81,63
0,84,67
0,81,49
0,58,38
0,66,44
0,75,55
0,79,58
0,78,60
0,74,60
1.8,64,58
0,78,51
0,78,58
0,81,57
0.05,71,43
0,71,38
0,66,40
0,61,34
0,59,35
0,57,37
0,61,39
0,60,52
0,68,38
0,70,41
0,62,47
0,60,42
0,78,53
0,84,52
0,63,35
0,69,35
0,69,38
0,60,27
0,51,28
0,56,37
0,67,47
0,78,43
0,71,45
0,60,30
0.25,60,36
0.45,57,38
0,57,31
0,61,37
0,55,38
0,56,35
0,,
0,43,29
0.17,53,36
0,58,33
0,60,33
0,69,37
0,70,51
0,64,48
0,64,34
0,47,27
0,51,31
0,,
0,61,40
0,61,34
0.95,37,31
0,45,24
0,46,31
0,60,38
0,58,46
0.45,50,47
0.65,52,37
0,41,25
0,34,19
0,34,6
0,24,7
0,28,14
0,,
0,38,31
0,38,19
0.17,21,11
0,22,9
0,30,13
0,33,26
0.78,28,22
0,30,25
0,30,12
0,28,15
0,37,26
0,37,25
0,37,25
0,38,30
0,41,29
0,47,32
0,47,29
0,38,31
0.18,34,32
0.1,34,30
0,31,28
0.13,33,28
0,28,16
0,20,10
0,18,1
0,33,7
0,34,20
0,34,19
0,34,22
0,33,18
0,27,20
0.47,31,24
0,31,-3
0,7,-5
0.22,17,3
0,,
0,21,-4
0,22,3
0,25,12
0,26,15
0,26,0
0,21,5
0,26,15
0,32,25
0.09,32,22
0,22,-1
0,0,-17
0,4,-14
0,19,-11
0,10,-7
0,28,10
0,33,3
0,11,-3
0,5,-18
0,0,-12
0,7,-6
0,16,-6
0,24,16
0.12,25,1
0,16,6
0,24,16
0,31,22
0.6,23,20
0,,
0,35,18
0,32,22
0,37,27
0,37,29
0,36,20
0,33,22
0.78,25,11
0,21,11
0,23,5
0,26,15
0,32,15
0.13,34,11
0,16,1
0.05,,
0,12,6
0.11,16,5
0,6,-12
0.1,12,-1
0,23,12
0,32,23
0,28,16
0,31,24
0,42,30
0,45,29
0,39,30
0,34,23
0,32,25
0,35,23
0,32,25
0,30,19
0,43,30
0,54,32
0.1,39,18
0.22,23,9
0,16,1
0,28,13
0,30,21
0,39,26
0,44,27
0,62,41
0,64,47
0,50,33
0,50,25
0,51,32
0,70,41
0,66,46
0,60,47
0.22,62,42
0,54,30
0,,
0,51,24
0,36,24
0,36,20
0,49,24
0,63,32
0,56,28
0.68,29,16
0,38,18
0.25,46,26
0.47,33,17
0,40,22
0,59,31
1.1,55,41
0.06,47,36
0.12,48,27
0,38,25
0,45,28
0,74,23
0,74,23
0.14,74,23
0,43,32
0,45,27
0,,
0,50,26
0,62,26
0,46,17
0,66,32
0,75,48
0,77,50
0,75,56
0,75,53
0,75,49
0.75,60,44
0,55,47
0.52,55,48
0,63,37
0,62,40
0,,
0.78,76,50
0,59,44
0.03,46,38
0.66,39,35
0,38,35
0,50,35
0.55,43,36
0,58,34
0,64,39
0,72,37
0,68,40
0,,
0,92,49
0,67,40
0,73,52
0.75,58,51
0,68,51
0.6,68,44
0,59,37
0.23,44,31
0,60,32
0,67,42
0.11,66,38
0,66,37
0,72,47
0,72,48
0,71,43
0,77,51
0.25,84,58
0,74,60
0.3,88,60
0.05,82,55
0,75,55
0.25,75,59
0.95,65,56
0,81,54
0.27,84,57
0,76,51
0,70,45
0,81,58
0.41,81,54
0,81,53
0,82,54
0,69,48
0,77,50
0.05,81,50
0,96,74
0,96,66
0,,
0.3,96,64
0,77,66
0.6,78,59
0,82,56
0,85,66
0.35,91,63
0,85,66
0,90,60
0,,
0.4,86,62
0,85,57
0,77,59
0,85,66
0,83,57
0,89,57
0,76,51
0,79,59
0,86,63
0,86,47
0,74,53
0,77,49
0,79,59
0,84,65
0,,
0.5,91,61
0.12,79,58
0,80,54
1.5,84,62
0.16,81,63
0,87,57
0,85,65
0,85,57
0,73,49
0,76,49
0.95,79,49
0,82,49
0,86,67
0.2,84,70
0,91,75
0,91,72
0,90,71
,,
0,90,59
0,88,65
0,86,67
0,80,57
0,75,53
0,77,51
0,82,60
0,83,67
0,80,66
0,85,64
0.12,86,66
0,86,55
0,76,54
0,78,54
0,80,52
0,80,66
0,,
0.9,91,66
0.05,79,64
0,79,58
0.18,82,55
0,80,59
0,80,59
0,88,58
0,84,63
1.25,85,62
0.23,71,56
0.08,68,48
0,79,59
0,82,63
0.25,82,60
0,73,55
0,73,48
0.47,70,55
0,76,58
0,85,64
0,82,65
0,78,52
0,78,51
0,76,52
0,74,57
0.22,76,60
0.75,77,62
0.15,75,63
0.65,71,63
0,77,52
0.61,77,52
0,77,48
0,72,50
0,78,56
0,70,45
0,54,39
0,69,40
0.64,64,56
0,72,54
0,73,52
0,80,55
0,79,51
0.05,83,51
0,84,51
0,79,54
0.05,75,60
1,82,50
0,64,38
0,55,39
0,65,38
0,68,37
0,69,38
0,73,39
0,66,43
0,74,46
0,71,53
1.24,71,43
0,63,36
0.63,53,33
0,54,28
0,66,28
0,67,27
0,55,28
0,48,34
0,43,28
0,54,28
0,68,43
0,69,37
0,70,37
0.02,70,44
0,60,29
0,57,28
0,56,28
0,60,28
0,68,38
0,57,28
0,53,26
0.57,57,40
0,63,41
0,63,50
0,73,42
0.04,52,33
0,58,34
0,56,35
0,56,36
0,64,40
0,65,41
0,73,41
0,66,43
0,67,43
0,62,40
0,55,31
0,59,33
0,66,32
0,47,29
0,60,28
0,63,32
0,61,34
0,60,28
0,47,36
0.05,45,27
0.11,28,17
0,23,10
0,30,14
0.06,36,20
0.65,32,30
0.01,31,30
0,32,26
0,42,30
0,45,22
0.67,49,22
0.04,37,30
0.02,33,29
0.02,32,29
0.01,32,25
0,32,21
0,39,21
0,40,21
0,41,12
0,18,6
0,9,5
0,16,-2
0,16,-2
0.21,17,-2
0,16,-10
0,16,-10
0,11,-9
0,11,-10
0.01,11,-13
0.17,12,-6
0,-5,-26
0,6,-21
0,10,2
0,22,2
0,36,5
0,33,25
0,31,17
0.64,35,19
0,32,15
0,35,16
0,36,22
0,34,22
0,33,18
0,32,18
0,39,10
0.08,39,10
0,28,2
0,8,-12
0,8,-13
0,7,-15
0,3,-12
0,5,-14
0,19,4
0,24,4
0.05,24,-1
0,12,-7
0,13,-11
0,21,-8
0,28,5
0,30,4
0.01,29,12
0,28,18
0,38,24
0,37,32
0,37,32
0.01,37,27
0,37,27
0,32,20
0.11,30,20
0,26,15
0,24,9
0,25,14
0,29,24
0,31,24
0,31,21
0,25,11
0,20,7
0,20,7
0,26,3
0,27,5
0,34,10
0,36,11
0,22,10
0,21,-2
0,36,10
0,40,12
0.04,56,16
0,40,27
0,46,30
0,40,18
0,41,18
0,48,19
0,52,19
0,59,21
0.03,60,37
0.24,61,33
0,59,33
0,34,27
0.01,28,18
0,28,18
0,37,12
0,36,18
0,36,18
0,43,22
0,34,16
0,32,16
0,31,12
0,48,21
0,58,30
0,70,25
0,46,25
0.07,36,19
0,25,-1
0,25,-1
0,17,3
0.2,17,5
0,17,-10
0,28,-10
0,34,3
0,35,10
0,41,22
0,52,24
0,48,28
0,59,18
0,45,17
0,46,18
0.08,39,20
0,41,21
0,42,23
0,46,28
0,50,27
0,58,28
0.15,51,32
0,,
0,57,32
0,61,32
0,58,32
0,52,34
0,58,29
0,53,26
0,55,26
0,56,27
0,54,27
0,54,26
0.3,34,27
0,52,29
0,56,30
0,57,33
0.6,64,36
0,63,37
0,64,42
0.4,67,46
0,55,42
0.9,48,39
0,47,30
0,58,31
0,65,31
0,66,32
0,69,35
0.38,38,33
0,37,26
0,44,22
0,52,29
0,48,28
1.53,38,29
0.02,40,29
0,59,34
0.15,60,40
0,66,43
0,67,44
0,71,50
0,79,41
0,84,50
0,67,50
0,64,47
0,81,50
0,83,52
0,85,52
0,86,54
0.22,73,55
0.4,80,56
1.4,61,46
0,51,42
0.8,47,37
0.3,42,35
0,43,35
0.45,62,36
0.25,54,38
0,68,43
0,65,43
0,72,45
0,72,45
0.2,60,40
0.1,60,43
0,63,43
0,73,43
0,80,48
0,86,58
0,87,60
0,84,52
0,84,53
0,85,60
0,89,57
0,82,56
0,88,66
0,89,62
0.6,88,62
2,89,63
0.6,88,62
0,78,60
0.05,83,59
,,
,,
,,
,,
,,
0,82,60
0.5,72,53
0,63,44
0,65,44
0.13,67,46
0,67,45
1.07,76,56
0,81,56
0,77,56
0,80,49
0,80,54
0,80,54
0,88,65
0,88,67
0,93,66
0,83,58
0,82,55
0,82,55
0,88,55
0,82,61
0.49,87,65
0,80,57
0,80,48
0,82,52
0,89,49
0,84,51
0.06,91,65
0,81,60
0.8,79,63
0,88,68
0.67,80,66
0,83,59
0,74,52
0,78,65
0.51,90,66
0,81,58
0,80,57
0,80,56
0,80,57
0,81,58
0,79,59
0,85,57
0,78,55
0.04,77,55
0,74,48
0,75,49
0,76,48
0,77,50
0,79,58
2.3,77,55
0,71,51
0,73,51
0,73,51
1.29,74,51
0.01,74,51
0,70,59
1.3,70,60
0.24,76,57
1.1,76,54
0,75,55
0,78,59
0.28,70,51
0,72,52
0,75,48
0,75,51
0.79,74,60
0,77,59
0,76,53
0,74,52
0,78,53
0,80,51
0,71,54
0,77,57
0,82,55
0,75,51
0,79,45
0,74,45
0,60,42
0,75,48
0,76,48
0,78,49
0,77,48
0,78,50
0,80,54
0,84,58
0,84,59
0.02,84,54
0,82,55
0.03,80,41
0.35,73,46
0.42,76,54
0,78,54
0,83,62
0,88,56
0.04,74,55
0.78,82,48
0.45,68,42
0,74,40
0,74,41
0,77,43
0,75,42
0.35,65,50
0.58,65,52
2.5,59,50
0,63,38
0,61,37
0.18,61,37
0.82,60,36
0,70,47
0,64,36
0.04,45,29
0,50,28
0,53,28
0,65,29
0,60,36
0.25,55,32
0,55,33
0,75,36
0,69,43
0,74,38
0,76,40
0,71,43
0,68,40
0,74,45
0,53,32
0,48,32
0,60,41
0,49,26
0,28,18
0,44,27
0.05,46,30
0,33,14
0,34,14
0,40,29
0,39,30
0,37,29
0,34,28
0,28,14
0.01,26,14
0,35,20
0,43,11
0,28,10
0,27,10
0,46,17
0,43,21
0,43,33
0,46,29
0,33,15
0,33,15
0,47,18
0,34,17
0,48,17
0,47,16
0,27,9
0,32,8
0,53,24
0,60,27
0,49,26
0,57,26
0,55,26
0,50,25
0,45,22
0,48,28
0,46,25
0,51,27
0,51,27
0.03,48,11
0,21,11
0,20,0
0,22,0
0,28,16
0,30,15
0,37,25
0,37,8
0,40,10
0,34,19
0,30,22
0,36,26
0,43,21
0,34,22
0,43,23
0,43,21
0.05,29,15
0.1,17,-4
0,18,-4
0,17,-5
0,20,-8
0,-2,-14
0,-2,-16
0.01,5,-11
0.01,11,-1
0.02,11,-18
0,-12,-25
0,-8,-25
0,-6,-20
0,15,-14
0,3,-11
0,5,-9
0,5,-12
0,17,1
0,34,17
0,35,20
0,38,20
0,34,1
0,6,-13
0,6,-15
0,7,-15
0.05,20,-15
0,-4,-11
0,10,-10
0,26,8
0,34,17
0,,
0,,
0,,
0.34,20,18
0,,
0,28,20
0,37,21
0,41,22
0.01,36,-1
0,36,-9
0,15,-8
0,,
0.01,36,-3
0,8,-6
0,,
0,,
0,11,-5
0.01,11,-11
0.02,5,-10
0.01,8,-8
0.05,13,-7
0,4,-6
0,6,-7
0,17,-11
0,13,-6
0,26,-4
0,43,-4
0,31,0
0,23,2
0,33,15
0,41,11
0.13,14,6
0,10,-6
0,13,-3
0.06,23,13
0,22,12
0.05,20,8
0,21,9
0,35,9
0,35,8
0,33,10
0,33,5
0,34,19
0,37,25
0.42,39,26
0.33,32,21
0,25,11
0,28,12
0,28,18
0,31,7
0.67,30,24
0,26,7
0,32,7
0,30,13
0,39,14
0,30,15
0,34,15
0,36,25
0,36,29
0,33,26
0.03,40,26
0,38,26
0,42,26
0.86,35,24
0,34,22
0.09,30,24
0.19,33,27
0,40,25
0,41,22
0,41,22
0,42,17
0,36,17
0,34,22
0.02,30,13
0.26,25,6
0,26,6
0,40,10
0,28,8
0,24,12
0.31,25,22
0,34,22
0,50,24
0,43,24
0,43,29
0.06,33,21
0.83,22,17
0.08,24,16
0,35,15
0,34,15
0.11,32,18
0,42,18
0,43,19
0,46,30
0,50,30
0,64,32
0,58,32
0,57,31
0,58,32
0,55,32
0,55,30
0,56,42
0.04,80,44
0.52,63,38
0,64,37
0,69,43
0,74,47
0,78,47
0,76,52
0.66,79,52
0,68,52
0.03,68,40
0.69,56,40
0,45,41
0,68,44
0,76,50
0,82,50
0,83,50
0,82,58
0,81,59
0,64,45
0,64,45
0,62,45
0,62,52
0.36,78,51
0,84,61
0.08,87,64
0,96,63
0,85,63
0,88,63
0,87,63
0.1,85,61
0,85,60
0.4,90,61
0,91,62
0,89,62
0,80,52
0,84,57
0.3,92,61
0,81,59
1.22,81,58
0,81,59
0.25,79,58
0,77,59
0.1,73,63
0,71,49
0,76,51
0,82,62
0.09,89,67
0.11,89,75
2.78,90,64
0.54,70,62
0.07,70,60
3.7,63,58
0.13,70,56
0,72,58
0,74,58
2.8,76,56
0.6,74,61
0,74,59
0,82,60
0,81,60
0,89,69
1.22,76,60
0,77,60
2.3,82,63
0,83,62
0.11,83,64
0,78,59
0,80,59
0,83,64
0,86,66
0,86,66
0.45,84,61
0,83,61
1.93,89,65
0,88,65
0,85,64
0,85,63
0,81,60
0,80,60
1.3,80,65
0.13,74,63
0,77,63
0,77,62
0.11,79,64
0,77,58
0,82,60
0,79,55
0,68,53
0,73,53
0,75,53
0,77,53
0,78,57
0,80,58
0,71,48
0,73,49
0.51,86,64
1.49,80,62
0.05,76,61
0,82,61
0,83,61
0,85,61
0,80,60
0,83,61
0,82,66
0,85,62
0,85,62
0,87,62
0.47,81,63
1.28,76,62
0,79,56
0,77,63
0.43,77,63
0,70,55
0,68,52
0,74,52
0,74,53
0,80,55
0,84,61
0.04,77,60
0.6,79,61
0,71,46
0,73,50
0,78,52
0,76,59
0,82,64
0,78,59
0.4,77,60
0.13,70,59
0,70,48
0,73,48
0,72,47
0,70,48
0,73,54
0,77,55
0,80,60
0,83,62
0,80,64
0,83,67
0,88,69
0,86,59
0.86,86,53
0,65,57
2.37,65,54
1.41,65,45
0,66,45
0,67,45
0,75,44
0.25,66,45
0.12,55,40
